subLot,lot,bloc,transactionDate,street,houseNumber,apartmentNumber,price,grossArea,netArea,rooms,ppsm,ppr,floor,floors,apartmentsInBuilding,parking,storage,roof,yard,constructionYear,,,,,,,,,,,,,,,,,,,
4,83,6911,26/12/2007,182,6,,975000,,41,2,23780,487500,1,,,,,,,1957,,,,,,,,,,,,,,,,,,,
6,83,6911,28/02/2005,182,6,,551161,,25,2,22046,275581,2,3,,,,,,1950,,,,,,,,,,,,,,,,,,,
4,80,6911,08/06/2004,182,1,,871781,,75,3,11624,290594,0,3,9,,,,,1932,,,,,,,,,,,,,,,,,,,
0,85,6911,03/05/2004,182,10,,940540,,75,3,12541,313513,1,5,,,,,,1955,,,,,,,,,,,,,,,,,,,
8,49,6911,31/12/2003,182,7,,996223,,74,3,13462,332074,2,3,12,,,,,1959,,,,,,,,,,,,,,,,,,,
0,85,6911,25/08/2003,182,10,,873405,,71,3,12301,291135,1,3,,,,,,1935,,,,,,,,,,,,,,,,,,,
10,158,6911,29/06/2003,182,18,,961704,,66,3,14571,320568,4,5,14,,,,,1980,,,,,,,,,,,,,,,,,,,
1,49,6911,15/05/2003,182,7,,386054,,60,3,6434,128685,0,4,,,,,,1960,,,,,,,,,,,,,,,,,,,
0,85,6911,26/08/2002,182,10,,1822470,,120,5,15187,364494,1,3,,,,,,1935,,,,,,,,,,,,,,,,,,,
3,83,6911,19/12/2013,182,6,,2457498,58,,2,42371,1228749,1,4,,,,,,1930,,,,,,,,,,,,,,,,,,,
11,49,6911,12/12/2013,182,7,,3150001,74,,3,42568,1050000.33,3,3,,,,,,1960,,,,,,,,,,,,,,,,,,,
12,158,6911,13/12/2012,182,18,,3169999,73,,3,43425,1056666.33,5,5,,,,,,1970,,,,,,,,,,,,,,,,,,,
9,158,6911,11/12/2006,182,18,,869814,,66,3,13179,289938,4,5,,,,,,1980,,,,,,,,,,,,,,,,,,,
6,158,6911,15/11/2006,182,18,,1500800,,84,3.5,17867,428800,2,5,15,,,,,1978,,,,,,,,,,,,,,,,,,,
11,64,6911,06/02/2006,182,3,,1829100,,107,4.5,17094,406466.67,3,4,,,,,,1901,,,,,,,,,,,,,,,,,,,
2,275,7110,20/11/2017,183,16,3,1225000,81,81,3.5,15123,350000,1,4,12,1,0,0,0,1980,,,,,,,,,,,,,,,,,,,
0,340,7110,08/12/2016,183,23,,2740000,130,130,5,21077,548000,3,4,,,,,,1970,,,,,,,,,,,,,,,,,,,
0,340,7110,08/12/2016,183,23,0,2740000,130,130,5,21077,548000,3,4,0,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,
82,207,6631,26/11/2017,184,7,19,4480000,135,135,5,33185,896000,5,9,36,1,0,0,0,1970,,,,,,,,,,,,,,,,,,,
70,3,6768,28/12/2014,185,14,,2185000,56,55,4,39727,546250,3,4,,,,,,1970,,,,,,,,,,,,,,,,,,,
50,3,6768,10/11/2014,185,10,,2200000,61,,3,36066,733333.33,3,4,14,,,,,1970,,,,,,,,,,,,,,,,,,,
15,3,6768,10/11/2014,185,8,,2200000,73,,4,30137,550000,3,4,14,,,,,1960,,,,,,,,,,,,,,,,,,,
29,519,6649,24/12/2013,185,1,,4050001,136,,4,29779,1012500.25,7,12,,,,,,1987,,,,,,,,,,,,,,,,,,,
36,208,6631,26/12/2016,184,9,0,4080000,143,143,5,28531,816000,2,8,0,0,0,0,0,1981,,,,,,,,,,,,,,,,,,,
47,127,6631,03/11/2014,184,19,,4496001,100,100,4,44960,1124000.25,1,4,,,,,,1970,,,,,,,,,,,,,,,,,,,
1,316,6623,04/11/2014,186,2,,2575000,89,89,4,28933,643750,1,2,4,1,,,,1983,,,,,,,,,,,,,,,,,,,
0,10,6979,06/09/2020,187,12,1,432500,36,36,2,12014,216250,1,2,3,0,0,0,0,1950,,,,,,,,,,,,,,,,,,,
5,484,6632,12/12/2017,188,2,0,3600000,112,103,4,34951,900000,1,8,31,1,0,0,0,2004,,,,,,,,,,,,,,,,,,,
8,935,6212,29/11/2017,189,4,0,2300001,0,48,2,47917,1150000.5,2,10,19,0,0,0,0,2018,,,,,,,,,,,,,,,,,,,
15,1149,6212,12/11/2013,189,3,,1350000,72,,3.5,18750,385714.29,3,3,,,,,,1957,,,,,,,,,,,,,,,,,,,
3,667,6133,21/03/2018,190,9,0,3000000,108,80,4.5,37500,666667,2,2,3,0,0,63,0,1960,,,,,,,,,,,,,,,,,,,
8,623,6133,11/03/2018,190,4,0,2740000,107,93,4,29462,685000,4,4,6,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,
2,619,6133,27/11/2014,190,19,,2015000,160,,5,12594,403000,2,2,,,,,,2013,,,,,,,,,,,,,,,,,,,
0,78,6933,30/12/2019,191,17,0,9300001,147,128,4,72656,2325000.25,5,6,12,1,0,0,0,2018,,,,,,,,,,,,,,,,,,,
8,89,6933,30/12/2016,191,8,0,3250000,72,72,3,45139,1083333.33,1,5,0,0,0,0,0,2016,,,,,,,,,,,,,,,,,,,
6,89,6933,25/12/2016,191,8,0,1750000,54,0,2,32407,875000,1,5,21,0,0,0,0,1935,,,,,,,,,,,,,,,,,,,
12,93,6933,14/12/2016,191,16,0,2679999,48,0,3,55833,893333,3,4,0,0,0,0,0,1964,,,,,,,,,,,,,,,,,,,
9,74,6933,17/11/2016,191,23,9,2799998,62,53,2,52830,1399999,3,4,12,0,0,0,0,1950,,,,,,,,,,,,,,,,,,,
5,217,6902,16/11/2016,192,6,0,4400000,94,89,4,49438,1100000,1,4,9,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,
7,152,6911,14/12/2016,192,8,0,2630000,47,47,2,55957,1315000,3,4,0,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,
4,58,6911,23/11/2016,192,5,0,4150000,75,0,3,55333,1383333.33,1,3,0,0,0,0,0,1950,,,,,,,,,,,,,,,,,,,
0,71,6911,01/12/2009,192,2,,900002,,45,2,20000,450001,1,5,25,,,,,1999,,,,,,,,,,,,,,,,,,,
7,161,6911,06/08/2009,192,1,,1888000,,60,3,31467,629333,2,,,,,,,1961,,,,,,,,,,,,,,,,,,,
6,161,6911,14/07/2009,192,1,,1800000,,70,3,25714,600000,2,4,,,,,,1950,,,,,,,,,,,,,,,,,,,
7,71,6911,14/04/2009,192,2,,1020000,,41,2,24878,510000,1,,,,,,,1999,,,,,,,,,,,,,,,,,,,
8,58,6911,30/03/2009,192,5,,1330000,,73,3,18219,443333,3,,,,,,,1999,,,,,,,,,,,,,,,,,,,
1,70,6911,25/04/2005,192,4,,446669,,67,3,6667,148890,0,4,,,,,,1955,,,,,,,,,,,,,,,,,,,
13,71,6911,05/04/2005,192,2,,1530550,,82,4,18665,382638,3,4,,,,,,1998,,,,,,,,,,,,,,,,,,,
3,67,6911,07/03/2005,192,12,,1460600,,120,5,12172,292120,2,4,,,,,,1935,,,,,,,,,,,,,,,,,,,
5,60,6911,24/05/2004,192,9,,711140,,51,2,13944,355570,1,4,10,,,,,1930,,,,,,,,,,,,,,,,,,,
2,67,6911,11/04/2004,192,12,,1265600,,119,4,10635,316400,1,4,,,,,,1935,,,,,,,,,,,,,,,,,,,
7,161,6911,30/12/2003,192,1,,886650,,87,3.5,10191,253329,2,3,,,,,,1988,,,,,,,,,,,,,,,,,,,
6,71,6911,11/08/2003,192,2,,1051569,,67,3,15695,350523,1,5,,,,,,1998,,,,,,,,,,,,,,,,,,,
7,69,6911,03/06/2003,192,6,,612640,,50,2,12253,306320,2,3,,,,,,1961,,,,,,,,,,,,,,,,,,,
4,152,6911,07/04/2003,192,8,,566568,,41,2,13819,283284,2,3,,,,,,1901,,,,,,,,,,,,,,,,,,,
5,69,6911,16/01/2003,192,6,,748030,,43,2,17396,374015,1,3,,,,,,1960,,,,,,,,,,,,,,,,,,,
6,70,6911,15/11/2002,192,4,,676860,,50,2,13537,338430,3,4,8,,,,,1949,,,,,,,,,,,,,,,,,,,
9,69,6911,13/05/2002,192,6,,703417,,43,2,16359,351709,3,3,,,,,,1961,,,,,,,,,,,,,,,,,,,
14,71,6911,25/12/2012,192,2,,3620000,90,,4,40222,905000,4,4,,,,,,1950,,,,,,,,,,,,,,,,,,,
1,62,6911,25/12/2012,192,13,,600001,33,,1.5,18182,400000.67,0,3,,,,,,1938,,,,,,,,,,,,,,,,,,,
5,61,6911,02/11/2006,192,11,,1117863,60,60,3,18631,372621,2,4,10,,,,,1950,,,,,,,,,,,,,,,,,,,
7,61,6911,12/10/2006,192,11,,851666,,60,2,14194,425833,3,3,,,,,,1955,,,,,,,,,,,,,,,,,,,
1,58,6911,03/10/2006,192,5,,622630,,55,2,11321,311315,0,4,8,,,,,1960,,,,,,,,,,,,,,,,,,,
6,59,6911,15/08/2006,192,7,,262260,,50,2,5245,131130,2,4,,,,,,1935,,,,,,,,,,,,,,,,,,,
5,152,6911,14/05/2006,192,8,,753100,,45,2,16736,376550,3,4,,,,,,1935,,,,,,,,,,,,,,,,,,,
3,61,6911,11/04/2006,192,11,,805000,,50,2,16100,402500,1,3,,,,,,1954,,,,,,,,,,,,,,,,,,,
7,61,6911,11/04/2006,192,11,,768200,,50,2,15364,384100,3,3,,,,,,1954,,,,,,,,,,,,,,,,,,,
8,61,6911,26/03/2006,192,11,,819175,,50,2,16384,409587.5,3,3,,,,,,1954,,,,,,,,,,,,,,,,,,,
2,61,6911,15/03/2006,192,11,,933966,,50,2,18679,466983,0,3,,,,,,1954,,,,,,,,,,,,,,,,,,,
6,61,6911,06/03/2006,192,11,,821800,,50,2,16436,410900,2,3,,,,,,1954,,,,,,,,,,,,,,,,,,,
4,61,6911,06/03/2006,192,11,,821800,,50,2,16436,410900,1,3,,,,,,1954,,,,,,,,,,,,,,,,,,,
5,61,6911,16/02/2006,192,11,,823375,,50,2,16468,411687.5,2,3,,,,,,1954,,,,,,,,,,,,,,,,,,,
7,152,6911,02/02/2006,192,8,,797640,,48,2,16618,398820,3,3,,,,,,1930,,,,,,,,,,,,,,,,,,,
0,192,6336,14/04/2015,193,4,0,10300000,330,0,7,31212,1471429,1,3,1,0,0,0,0,1996,,,,,,,,,,,,,,,,,,,
0,192,6336,14/04/2015,193,4,,10300000,330,,7,31212,1471429,1,3,1,,,,,1996,,,,,,,,,,,,,,,,,,,
52,856,6111,26/04/2018,194,10,0,7600000,150,147,5,51701,1520000,1,8,64,1,0,0,0,2000,,,,,,,,,,,,,,,,,,,
20,11,7193,21/02/2018,195,29,0,3380000,107,98,4,34490,845000,5,11,32,1,0,0,0,2002,,,,,,,,,,,,,,,,,,,
1,158,7045,30/12/2013,196,12,,1650000,75,75,3,22000,550000,0,2,4,,,,,1960,,,,,,,,,,,,,,,,,,,
10,54,6915,31/12/2017,197,34,9,3275000,61,57,2.5,57456,1310000,3,4,16,0,0,0,0,1960,,,,,,,,,,,,,,,,,,,
77,44,6914,26/12/2017,197,14,0,5155000,72,72,3,71597,1718333.33,10,13,53,0,0,0,0,2019,,,,,,,,,,,,,,,,,,,
51,44,6914,02/11/2017,197,14,0,6700000,0,108,4,62037,1675000,4,13,0,0,0,0,0,2017,,,,,,,,,,,,,,,,,,,
42,44,6914,01/11/2017,197,14,0,4650000,96,96,3,48438,1550000,1,13,53,1,0,0,0,2017,,,,,,,,,,,,,,,,,,,
33,44,6914,28/12/2016,197,14,0,3775000,0,50,2,75500,1887500,1,10,0,0,0,0,0,2016,,,,,,,,,,,,,,,,,,,
7,52,6914,13/12/2016,197,22,5,6250000,111,111,4,56306,1562500,2,7,14,1,0,0,0,2014,,,,,,,,,,,,,,,,,,,
54,44,6914,05/12/2016,197,14,0,5555823,0,72,4,77164,1388955.75,1,16,53,0,0,0,0,2016,,,,,,,,,,,,,,,,,,,
0,252,6136,07/12/2016,198,100,0,1880002,0,93,4,20215,470000.5,2,4,16,0,0,0,0,2017,,,,,,,,,,,,,,,,,,,
0,2,6971,12/11/2013,199,20,,650000,98,,4.5,6633,144444.44,0,1,,,,,,1997,,,,,,,,,,,,,,,,,,,
303,14,6107,26/02/2018,200,1,0,4798073,243,243,7,19745,685439,30,42,177,0,0,0,0,2019,,,,,,,,,,,,,,,,,,,
17,71,6951,22/11/2020,201,10,1,3800000,74,75,3.5,50667,1085714,1,4,16,1,0,0,0,1960,,,,,,,,,,,,,,,,,,,
4,64,6982,09/12/2017,202,11,3,2020000,60,46,3,21957,336666.67,1,2,4,0,0,0,0,2000,,,,,,,,,,,,,,,,,,,
3,50,6982,05/11/2014,202,8,,1000000,46,46,2.5,21739,400000,2,2,4,,,,,1960,,,,,,,,,,,,,,,,,,,
9,170,7078,15/12/2013,203,2,,2770000,75,,3,36933,923333.33,3,4,,,,,,1960,,,,,,,,,,,,,,,,,,,
9,170,7078,24/09/2012,203,2,,2000000,,75,3,26667,666666.67,3,,,,,,,1940,,,,,,,,,,,,,,,,,,,
3,14,6941,18/12/2013,204,4,,2200000,70,,3,31429,733333.33,0,4,,,,,,1970,,,,,,,,,,,,,,,,,,,
1,943,6625,23/04/2018,205,18,4,2580000,60,52,4,49615,645000,1,5,20,0,0,0,0,1960,,,,,,,,,,,,,,,,,,,
0,1190,6625,06/11/2019,205,20,7,2949999,94,98,4,30102,737499.75,2,6,20,1,0,0,0,1997,,,,,,,,,,,,,,,,,,,
29,942,6625,11/09/2019,205,14,0,1415000,77,74,3,19122,471666.67,8,9,34,1,0,0,0,1970,,,,,,,,,,,,,,,,,,,
3,248,6968,18/02/2018,206,6,0,9900000,120,120,4,82500,2475000,1,7,12,2,0,0,0,2017,,,,,,,,,,,,,,,,,,,
11,346,6215,14/11/2017,206,52,0,2630000,60,50,2.5,52600,1052000,3,3,6,0,0,0,0,1994,,,,,,,,,,,,,,,,,,,
2,80,7078,02/12/2013,206,29,,454999,12,,1,37917,454999,0,4,,,,,,1950,,,,,,,,,,,,,,,,,,,
1,67,7078,10/12/2012,206,19,,1900000,86,,3,22093,633333.33,1,4,10,,,,,1950,,,,,,,,,,,,,,,,,,,
5,67,7078,10/12/2012,206,19,,1600000,56,,2,28571,800000.5,1,4,,,,,,1930,,,,,,,,,,,,,,,,,,,
6,67,7078,04/12/2012,206,19,,1600000,60,,2.5,26667,640000,1,4,10,,,,,1930,,,,,,,,,,,,,,,,,,,
4,67,7078,02/12/2012,206,19,,2050001,87,,3.5,23563,585714.57,1,4,10,,,,,1930,,,,,,,,,,,,,,,,,,,
3,67,7078,02/12/2012,206,19,,1650001,63,,2.5,26190,660000.4,0,4,10,,,,,1930,,,,,,,,,,,,,,,,,,,
14,154,7078,04/09/2012,206,41,,1125000,34,,1,33088,1125000,3,5,,,,,,1970,,,,,,,,,,,,,,,,,,,
13,154,7078,05/08/2012,206,41,,1000000,,35,1,28571,1000000,3,,,,,,,1999,,,,,,,,,,,,,,,,,,,
1,81,6986,05/03/2018,207,14,1,2799999,121,89,5,31461,560000,1,2,4,0,0,0,0,1950,,,,,,,,,,,,,,,,,,,
4,34,6983,01/04/2015,207,58,,1200001,46,,2,26087,600001,1,2,,,,,,1970,,,,,,,,,,,,,,,,,,,
3,87,6986,27/10/2019,207,20,3,2110000,78,78,3.5,27051,602857.14,1,2,4,0,0,0,0,1998,,,,,,,,,,,,,,,,,,,
3,154,6986,28/11/2017,207,7,0,2285000,108,108,4,21157,571250,1,1,3,0,0,0,0,1950,,,,,,,,,,,,,,,,,,,
2,72,6983,16/11/2017,207,59,0,665000,98,98,4,6786,166250,0,2,4,0,0,0,0,1950,,,,,,,,,,,,,,,,,,,
1,43,6982,05/12/2016,207,50,0,2350000,103,103,5,22816,470000,0,4,4,0,0,0,0,1950,,,,,,,,,,,,,,,,,,,
5,47,6983,18/12/2014,207,64,,839999,45,45,2,18667,419999.5,1,2,5,,,,,1970,,,,,,,,,,,,,,,,,,,
2,68,6983,26/10/2014,207,51,,2200000,115,47,5,46809,440000,1,2,4,,,,,1960,,,,,,,,,,,,,,,,,,,
1,45,7024,08/07/2004,208,13,,448600,,85,4,5278,112150,0,2,2,,,,,1940,,,,,,,,,,,,,,,,,,,
1,45,7024,27/06/2004,208,13,,61788,,81,3,763,20596,0,1,3,,,,,1960,,,,,,,,,,,,,,,,,,,
4,54,7024,10/12/2012,208,12,,329415,40,40,2,8235,164707.5,1,2,6,,,,,1960,,,,,,,,,,,,,,,,,,,
1,132,6954,01/03/2018,209,26,0,3050000,43,43,2,70930,1525000,1,3,6,1,0,0,0,1950,,,,,,,,,,,,,,,,,,,
0,29,6954,14/11/2019,209,25,0,4450000,113,113,3.5,39381,1271428.57,2,3,4,0,0,0,0,1950,,,,,,,,,,,,,,,,,,,
5,168,6954,26/12/2017,209,5,0,1080000,93,93,4,11613,270000,2,5,10,1,0,0,0,1980,,,,,,,,,,,,,,,,,,,
4,55,6954,24/12/2017,209,20,4,3050000,71,71,2.5,42958,1220000,1,4,5,0,0,0,0,1950,,,,,,,,,,,,,,,,,,,
5,37,6952,26/02/2018,210,4,0,900000,50,50,2,18000,450000,1,3,9,0,0,0,0,1940,,,,,,,,,,,,,,,,,,,
6,36,6952,20/12/2017,210,6,6,3200000,72,72,3,44444,1066666.67,1,5,13,0,0,0,0,1950,,,,,,,,,,,,,,,,,,,
11,37,6952,09/11/2017,210,4,0,2650000,61,62,2,42742,1325000,3,4,12,0,0,0,0,1930,,,,,,,,,,,,,,,,,,,
0,19,6883,11/12/2016,211,3,10,3080000,98,88,3,35000,1026666.67,2,6,18,2,0,0,0,2016,,,,,,,,,,,,,,,,,,,
5,23,6883,05/12/2016,211,15,,3999998,103,,4,38835,999999.5,2,7,19,,,,,2010,,,,,,,,,,,,,,,,,,,
5,23,6883,05/12/2016,211,15,0,3999998,103,0,4,38835,999999.5,2,7,19,0,0,0,0,2010,,,,,,,,,,,,,,,,,,,
3,455,6108,25/02/2018,212,6,2,4650000,109,93,4,50000,1162500,1,4,12,1,0,0,0,1960,,,,,,,,,,,,,,,,,,,
3,986,6625,23/03/2018,213,3,0,2499999,37,0,2,67568,1250000,1,3,11,0,0,0,0,1950,,,,,,,,,,,,,,,,,,,
14,1116,6625,21/12/2017,213,12,0,6422000,242,170,5,37776,1284400,6,6,14,1,0,93,0,1990,,,,,,,,,,,,,,,,,,,
0,121,7091,27/11/2017,214,2,0,2070000,40,40,2,51750,1035000,2,3,12,0,0,0,0,1950,,,,,,,,,,,,,,,,,,,
1,207,7050,14/03/2018,215,3,1,1250000,44,44,2,28409,625000,1,4,32,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,
14,208,7050,20/02/2018,215,5,0,1160000,67,67,3,17313,386667,0,4,32,0,0,0,0,1960,,,,,,,,,,,,,,,,,,,
16,207,7050,10/11/2019,215,3,0,1215000,45,44,2,27614,607500,4,4,16,0,0,0,0,1960,,,,,,,,,,,,,,,,,,,
30,181,7050,26/12/2017,215,8,0,1275000,63,63,3,20238,425000,0,4,32,0,0,0,0,1960,,,,,,,,,,,,,,,,,,,
1,207,7050,24/12/2012,215,3,,720000,44,44,2,16364,360000,1,4,32,,,,,1960,,,,,,,,,,,,,,,,,,,
4,208,7050,02/09/2012,215,5,,710000,,59,3,12034,236666.67,1,4,33,,,,,2005,,,,,,,,,,,,,,,,,,,
5,12,7428,31/12/2014,216,14,,721001,59,,2,12220,360500.5,1,1,,,,66,,1960,,,,,,,,,,,,,,,,,,,
5,12,7428,31/12/2014,216,14,0,721001,59,0,2,12220,360500.5,1,1,0,0,0,66,0,1960,,,,,,,,,,,,,,,,,,,
23,61,7073,15/04/2015,217,5,,1080000,73,73,3,14795,360000,6,6,24,,,,,1973,,,,,,,,,,,,,,,,,,,
7,61,7073,10/10/2019,217,5,8,2050000,71,71,3,28873,683333.33,2,6,24,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,
24,60,7073,23/09/2019,217,3,24,1700000,64,64,3,26563,566666.67,6,6,24,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,
3,36,7073,21/11/2016,217,12,0,635789,119,0,8,5343,79473.63,0,3,8,0,0,0,0,1950,,,,,,,,,,,,,,,,,,,
8,59,7073,01/12/2014,217,1,,1150000,68,68,3,16912,383333.33,2,6,24,,,,,2000,,,,,,,,,,,,,,,,,,,
5,36,7073,11/12/2013,217,12,,144001,58,,2,2483,72000.5,1,3,,,,,,1940,,,,,,,,,,,,,,,,,,,
10,53,7228,14/02/2021,218,13,1,2700000,47,47,2,57447,1350000,2,4,15,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,
11,57,7228,22/07/2020,218,15,1,2500000,46,46,2,54348,1250000,2,4,16,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,
7,47,7228,07/07/2020,218,9,6,4387400,87,75,3,58499,1462467,5,5,6,1,0,58,0,2014,,,,,,,,,,,,,,,,,,,
18,53,7228,30/06/2020,218,13,0,2300000,57,55,2,41818,1150000,1,3,15,0,0,0,0,1960,,,,,,,,,,,,,,,,,,,
0,45,7228,28/06/2020,218,2,1,8767000,137,137,5,63993,1753400,1,6,13,2,0,0,144,2019,,,,,,,,,,,,,,,,,,,
0,46,7228,27/05/2020,218,7,0,9000000,245,245,3,36735,3000000,0,9,16,0,0,0,145,2020,,,,,,,,,,,,,,,,,,,
0,46,7228,27/02/2018,218,7,0,2950000,54,54,2,54630,1475000,1,9,16,0,0,0,0,2020,,,,,,,,,,,,,,,,,,,
12,63,6919,26/12/2019,218,21,0,3900000,63,63,3,61905,1300000,2,5,15,0,0,0,0,2019,,,,,,,,,,,,,,,,,,,
6,47,7228,07/11/2019,218,9,0,4700000,118,75,3,62667,1566666.67,4,5,6,1,0,0,0,2010,,,,,,,,,,,,,,,,,,,
11,46,7228,14/12/2017,218,7,0,5869606,114,114,4,51488,1467401.5,4,9,16,0,0,0,0,2020,,,,,,,,,,,,,,,,,,,
9,46,7228,16/11/2017,218,7,0,3605000,0,70,3,51500,1201666.67,3,9,0,0,0,0,0,2017,,,,,,,,,,,,,,,,,,,
14,14,6920,27/12/2016,218,8,0,300000,51,0,3,5882,100000,1,4,11,0,0,0,0,1959,,,,,,,,,,,,,,,,,,,
-1,14,6920,27/12/2016,218,8,0,799999,51,0,3,15686,266666.33,1,4,11,0,0,0,0,1959,,,,,,,,,,,,,,,,,,,
20,7,6772,11/02/2018,219,12,0,4000000,99,51,4.5,78431,888889,2,2,12,0,0,0,0,1950,,,,,,,,,,,,,,,,,,,
2,13,6772,18/11/2014,219,4,,5300000,55,,2.5,96364,2120000,1,2,6,,,,,1950,,,,,,,,,,,,,,,,,,,
41,58,6772,31/12/2013,219,30,,3930000,100,100,4,39300,982500,2,2,,,,,,1950,,,,,,,,,,,,,,,,,,,
10,705,6628,02/09/2020,220,17,10,3850000,95,97,4,39691,962500,3,9,32,1,0,0,0,1989,,,,,,,,,,,,,,,,,,,
9,635,6628,27/08/2020,220,1,11,3600000,89,94,4,38298,900000,3,6,24,0,0,0,0,1960,,,,,,,,,,,,,,,,,,,
64,705,6628,03/08/2020,220,19,32,5327122,120,120,5,44393,1065424,8,9,32,1,0,79,0,1996,,,,,,,,,,,,,,,,,,,
115,635,6628,18/06/2020,220,9,19,3550000,84,84,4,42262,887500,5,6,24,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,
63,635,6628,15/04/2018,220,5,0,1150000,96,94,4,12234,287500,4,6,24,0,0,0,0,1980,,,,,,,,,,,,,,,,,,,
40,705,6628,27/03/2018,220,19,8,3440000,97,97,4,35464,860000,2,9,26,1,0,0,0,2000,,,,,,,,,,,,,,,,,,,
75,705,6628,12/03/2018,220,21,0,3600000,103,103,4,34951,900000,3,9,36,1,0,0,0,1996,,,,,,,,,,,,,,,,,,,
49,635,6628,01/03/2018,220,5,0,2700000,69,71,3,38028,900000,1,6,24,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,
2,671,6628,24/12/2019,220,28,0,8000000,225,225,5,35556,1600000,1,1,2,0,0,0,287,1977,,,,,,,,,,,,,,,,,,,
31,635,6628,21/12/2017,220,3,0,3000000,71,71,3,42254,1000000,2,6,24,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,
103,705,6628,08/12/2016,220,23,0,3434998,103,0,4,33349,858749.5,2,8,32,0,0,0,0,1986,,,,,,,,,,,,,,,,,,,
0,82,6993,12/04/2015,221,41,,1070000,69,69,3,15507,356667,2,4,,,,,,1970,,,,,,,,,,,,,,,,,,,
9,58,6993,26/12/2014,221,27,,1130000,56,56,3,20179,376666.67,1,4,24,,,,,1974,,,,,,,,,,,,,,,,,,,
4,48,7055,13/02/2018,222,33,3,880000,74,74,4,1189,22000,1,4,16,0,0,0,0,1960,,,,,,,,,,,,,,,,,,,
174,33,7055,02/12/2016,222,17,0,1250002,60,60,4,20833,312500.5,2,4,12,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,
0,28,6992,11/12/2014,222,26,,860001,60,,2,14333,430000.5,1,4,,,,,,1950,,,,,,,,,,,,,,,,,,,
0,59,6993,19/11/2014,222,36,,1200000,75,75,3,16000,400000,2,4,16,,,,,1990,,,,,,,,,,,,,,,,,,,
13,61,6993,19/11/2014,222,40,,1050000,75,,3,14000,350000,4,5,16,,,,,1981,,,,,,,,,,,,,,,,,,,
10,60,6993,26/12/2013,222,38,,875000,58,58,3,15086,291666.67,3,4,16,,,,,1971,,,,,,,,,,,,,,,,,,,
11,59,6993,28/11/2013,222,36,,900000,75,,3,12000,300000,3,4,,,,,,1970,,,,,,,,,,,,,,,,,,,
15,18,6620,23/03/2015,223,13,0,1568000,113,113,4,13876,392000,4,9,0,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,
7,153,6902,13/12/2016,224,20,0,3469999,76,0,3,45658,1156666.67,2,3,11,0,0,0,0,1950,,,,,,,,,,,,,,,,,,,
0,606,6624,27/03/2018,225,4,0,6100001,103,125,4,48800,1525000,0,1,1,1,0,23,0,1960,,,,,,,,,,,,,,,,,,,
3,130,7024,21/10/2004,226,17,,204332,,54,2,3784,102166,1,2,,,,,,1950,,,,,,,,,,,,,,,,,,,
8,8,7024,08/12/2013,226,2,,2085000,145,145,5,14379,417000,2,2,8,,,,,1960,,,,,,,,,,,,,,,,,,,
8,8,7024,09/10/2012,226,2,,1705000,145,,5,11759,341000,1,2,,,,,,1960,,,,,,,,,,,,,,,,,,,
18,199,7047,21/10/2020,227,14,3,1780000,53,47,2,37872,890000,3,4,8,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,
16,198,7047,04/10/2020,227,24,16,1710000,47,47,2.5,36383,684000,4,4,8,0,0,0,0,1950,,,,,,,,,,,,,,,,,,,
6,191,7047,17/08/2020,227,12,1,1850000,53,47,2,39362,925000,1,4,42,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,
18,198,7047,26/11/2019,227,26,8,1725000,47,47,2.5,36702,690000,4,4,19,0,0,0,0,1970,,,,,,,,,,,,,,,,,,,
15,191,7047,25/09/2019,227,10,2,1750000,53,47,2.5,37234,700000,1,3,42,0,0,0,0,1950,,,,,,,,,,,,,,,,,,,
11,199,7047,22/11/2017,227,16,0,1490000,52,47,2.5,31702,596000,2,4,10,0,0,0,0,1950,,,,,,,,,,,,,,,,,,,
9,199,7047,30/12/2013,227,14,,250000,47,47,2.5,5319,100000,2,4,8,,,,,1960,,,,,,,,,,,,,,,,,,,
9,199,7047,30/12/2013,227,4,14,250000,47,47,2.5,5319,100000,2,4,8,,,,,1960,,,,,,,,,,,,,,,,,,,
1,199,7047,18/11/2012,227,14,,799999,60,,2.5,13333,319999.6,1,4,,,,,,1970,,,,,,,,,,,,,,,,,,,
33,31,6882,28/01/2021,228,79,56,3850000,106,106,4,36321,962500,7,7,58,0,0,0,0,2020,,,,,,,,,,,,,,,,,,,
35,31,6882,13/12/2020,228,79,35,2250000,70,70,3,32143,750000,1,7,58,0,0,0,34,2020,,,,,,,,,,,,,,,,,,,
